step,reward,seed
0,0.2227338950912207,0
25000,3.9328928100160185,0
50000,93.53222974278788,0
75000,217.62409601622343,0
100000,302.8047978537036,0
125000,480.10485654080577,0
150000,429.34770004454697,0
175000,498.0971772309621,0
200000,448.6618385436871,0
225000,525.8937611028012,0
250000,518.2678891388268,0
275000,514.8739719272033,0
300000,502.1134524650312,0
325000,570.0089320951607,0
350000,594.1151105590641,0
375000,601.9811479602652,0
400000,622.7946192421394,0
425000,0.214239571724293,0
450000,370.38083086380857,0
475000,460.75680522804004,0
500000,571.4842104833738,0
525000,634.3445740159693,0
550000,563.741100564593,0
575000,574.3671585246891,0
600000,601.6793495285737,0
625000,606.212037915623,0
650000,606.342282131202,0
675000,585.5147771115599,0
700000,694.8840348982202,0
725000,635.1192850948592,0
750000,652.6601246364459,0
775000,671.4032984737971,0
800000,669.2606910221597,0
825000,2.0837399751655497,0
850000,1.810756039797392,0
875000,466.4811076230184,0
900000,627.4759004485771,0
925000,644.8062582709131,0
950000,672.0941364745611,0
975000,703.2102951972495,0
