step,reward,seed
0,1.2293171401859215,0
25000,1.1864640455856497,0
50000,1.4831618761615823,0
75000,1.663176680370779,0
100000,1.352624933178141,0
125000,1.316374887858927,0
150000,1.738179456821286,0
175000,1.4720016277426224,0
200000,1.0230263522812904,0
225000,1.4231723282082798,0
250000,1.6610538856649284,0
275000,1.3039035728522932,0
300000,1.6369076628972639,0
325000,0.9033679070366702,0
350000,1.4129616419992934,0
375000,1.4681915250004163,0
400000,1.6071863643936315,0
425000,1.140734546684775,0
450000,1.477277700147026,0
475000,1.4368526452446464,0
500000,1.5645067751476691,0
525000,2.1318689349209468,0
550000,2.0646547368268555,0
575000,1.578761999813281,0
600000,1.715065627956638,0
625000,1.9144936203291412,0
650000,2.0679924741116316,0
675000,1.5241857015663052,0
700000,1.9690541848547152,0
725000,2.509021153214685,0
750000,2.314331182810619,0
775000,1.7231143203197696,0
800000,1.8678115306620409,0
825000,1.9591582362226727,0
850000,1.505298288573768,0
875000,1.985968497898455,0
900000,1.6626177886128821,0
925000,1.7936233656109963,0
950000,1.956241340816058,0
975000,2.730837323553797,0
1000000,2.0847796061534605,0
1025000,2.5305043454668574,0
1050000,3.367085596552562,0
1075000,2.0446151223582256,0
1100000,1.9851912805443253,0
1125000,2.401401331727022,0
1150000,1.8391888096245061,0
1175000,2.0679518701034696,0
1200000,2.077036246965563,0
1225000,2.348805019774708,0
1250000,2.2420755114055804,0
1275000,2.1313577349295074,0
1300000,1.9764489280579522,0
1325000,2.205329136821566,0
1350000,2.3182055584859667,0
1375000,2.142870571799985,0
1400000,2.7937771662766187,0
1425000,1.9119937194640688,0
1450000,2.592031494630203,0
1475000,2.093048646495533,0
1500000,2.375002747722653,0
1525000,3.219367157074584,0
1550000,1.3730562807947706,0
1575000,3.2316065428765497,0
1600000,2.3175756156271508,0
1625000,3.3756930373322644,0
1650000,1.5154883709003324,0
1675000,2.326626369969594,0
1700000,1.7857872258853251,0
1725000,1.7905415333355628,0
1750000,1.8706775956491992,0
1775000,2.177539549660449,0
1800000,2.1915426186087923,0
1825000,1.544125073539385,0
1850000,1.825402430964886,0
1875000,1.502614251996739,0
1900000,1.7672719635059067,0
1925000,2.053766053522986,0
1950000,1.6693133511401677,0
1975000,1.5204685632119688,0
2000000,2.827808673663887,0
2025000,3.8340917726602797,0
2050000,3.3220266015974502,0
2075000,1.9981719463083034,0
2100000,2.5065733421577496,0
2125000,1.7385561290200275,0
2150000,1.9357018821264163,0
2175000,3.5736834991242823,0
2200000,2.131783992019572,0
2225000,1.6778728281050221,0
2250000,2.0413389818804997,0
2275000,2.0124983766865396,0
2300000,1.803348576621031,0
2325000,1.8800582055761594,0
2350000,2.613002792358984,0
2375000,3.097101492774506,0
2400000,1.6934704470008395,0
2425000,3.027268892644787,0
2450000,2.6769500824950603,0
2475000,2.187531528032401,0
2500000,1.8015920778396985,0
2525000,1.9010375300768019,0
2550000,2.447698934421857,0
2575000,2.4954162950711947,0
2600000,2.6263275522824783,0
2625000,1.6763125299882407,0
2650000,2.48544692485996,0
2675000,1.9083640003263824,0
2700000,2.3321921324428763,0
2725000,1.9333195886872023,0
2750000,1.963697487137799,0
2775000,2.239693409160128,0
2800000,1.4983869848590643,0
2825000,1.5726995515151492,0
2850000,1.756613874217803,0
2875000,1.9533824299308882,0
2900000,2.866385763327121,0
2925000,2.659802730071084,0
2950000,2.3318039327407174,0
2975000,2.1363140149015236,0
3000000,2.252731195307751,0
3025000,3.026116233968097,0
3050000,2.761939343903615,0
3075000,1.902070527732424,0
3100000,1.964559052209789,0
3125000,2.1783719824722776,0
3150000,2.2241890685179357,0
3175000,2.0730607762119355,0
3200000,2.550346066375334,0
3225000,2.392689193592545,0
3250000,1.913128247916799,0
3275000,2.309039159548237,0
3300000,3.546318979506264,0
3325000,1.5681926146819913,0
3350000,3.1939663710086865,0
3375000,1.9243279511158147,0
3400000,2.4294571249097823,0
3425000,2.315721004247876,0
3450000,3.6377402527103206,0
3475000,2.509606822357383,0
