step,reward,seed
0,0.9079678376015418,2
25000,0.5484134504030473,2
50000,1.166283848261468,2
75000,0.6531837447755848,2
100000,1.0776706716423379,2
125000,1.1855745857619082,2
150000,1.2097986414767217,2
175000,1.2800269072273935,2
200000,0.8483802212385688,2
225000,1.2489257241853968,2
250000,1.1546063094205068,2
275000,1.1576803178063357,2
300000,0.8959674462158704,2
325000,0.9830352298227494,2
350000,0.9320815330299771,2
375000,0.8996204258594618,2
400000,1.5236319445033653,2
425000,1.374493881024927,2
450000,0.7933900682713436,2
475000,1.0518576886790145,2
500000,1.5770183137122233,2
525000,1.3349821212844386,2
550000,1.2521978034278218,2
575000,0.9779026801550511,2
600000,1.2751795143518516,2
625000,1.2771644927803485,2
650000,1.4308519807240871,2
675000,1.326541442739981,2
700000,1.325701340913131,2
725000,1.161144211470004,2
750000,1.1300694933324393,2
775000,1.937115273146171,2
800000,1.2429853752735525,2
825000,1.347852428350858,2
850000,1.09382764004646,2
875000,1.4591312779169658,2
900000,1.225773805734765,2
925000,1.1133525664734063,2
950000,1.1404755126757813,2
975000,1.5820446051013155,2
1000000,1.3553016434419163,2
1025000,1.068268242453708,2
1050000,1.0333519959902533,2
1075000,0.9424292127917475,2
1100000,1.2797521708129973,2
1125000,1.9220413143533819,2
1150000,1.353930033020121,2
1175000,1.7364331686027277,2
1200000,1.0991502848979842,2
1225000,2.018035394653065,2
1250000,1.1188662743853155,2
1275000,0.9078301340143726,2
1300000,1.260937233056721,2
1325000,1.7612022547832336,2
1350000,1.0446839160239,2
1375000,1.6043269728467995,2
1400000,1.3934324973536554,2
1425000,1.0843496259444256,2
1450000,1.3128472135627327,2
1475000,1.387310453054958,2
1500000,1.3284771393469774,2
1525000,1.2265791311773075,2
1550000,1.4532245369189727,2
1575000,1.1597933992451364,2
1600000,1.4547188007188423,2
1625000,1.004557937136663,2
1650000,1.2423711962010937,2
1675000,1.4278084988670408,2
1700000,1.1392221417289252,2
1725000,1.408538148333394,2
1750000,1.2951289384813642,2
1775000,1.5512232819594682,2
1800000,1.2632240967715826,2
1825000,1.4044102387721282,2
1850000,1.4775029959058275,2
1875000,1.484254235655956,2
1900000,1.3570124427395456,2
1925000,1.5102301263826434,2
1950000,1.656876581254203,2
1975000,1.5546621343785634,2
2000000,1.3617116221012393,2
2025000,1.30204738145996,2
2050000,1.327963758680368,2
2075000,0.9795140993776069,2
2100000,1.614841343341291,2
2125000,1.2578894926597948,2
2150000,1.3943726294130758,2
2175000,1.2826648320103406,2
2200000,1.4677217226734847,2
2225000,1.3283776631718736,2
2250000,1.2591858537303042,2
2275000,1.6005003503166495,2
2300000,1.3505245927634426,2
2325000,1.2920575650298092,2
2350000,1.2439357420603174,2
2375000,1.5287413218211126,2
2400000,1.3069326327600097,2
2425000,0.9840172718599783,2
2450000,1.5490641055276175,2
2475000,1.5131319469476932,2
2500000,1.6105494653530497,2
2525000,1.40148088242213,2
2550000,1.3094308359383515,2
2575000,2.131159410538466,2
2600000,1.6430486106555837,2
2625000,1.2851400113176374,2
2650000,1.3091895520193204,2
2675000,1.4953092088653857,2
2700000,1.2786020530678395,2
2725000,1.4179149684042085,2
2750000,1.2928404553665898,2
2775000,1.686439210380517,2
2800000,1.4865777501073612,2
2825000,1.438462596751752,2
2850000,1.5780496286620613,2
2875000,1.3477838620262679,2
2900000,1.2581753103154707,2
2925000,1.2868406969386057,2
2950000,1.5295444324840015,2
2975000,1.6589047946688225,2
3000000,1.5848532270628548,2
