step,reward,seed
0,3.4586179536786474,1
25000,5.129766429011427,1
50000,4.443595890664065,1
75000,2.783442249163486,1
100000,3.2869348200773905,1
125000,4.233015275012237,1
150000,3.074788584164863,1
175000,5.591231978345512,1
200000,5.311843533909785,1
225000,4.461945053437907,1
250000,5.587839466396288,1
275000,6.156583720398231,1
300000,4.874356301155903,1
325000,5.507895330348913,1
350000,6.039288846181363,1
375000,5.703374436735205,1
400000,6.433665903043763,1
425000,6.178673147054674,1
450000,6.826343383655535,1
475000,6.325024578070122,1
500000,6.405500182117427,1
525000,6.303711668199107,1
550000,7.845936901874313,1
575000,5.36464071642372,1
600000,6.432086349327319,1
625000,5.29998477600472,1
650000,6.963262993163781,1
675000,8.359736060216171,1
700000,7.9622715947916705,1
725000,6.541641531322068,1
750000,5.5975679349717575,1
775000,7.801857582373275,1
800000,6.2273610778624375,1
825000,6.606518158391749,1
850000,8.529041298484824,1
875000,6.044385416165287,1
900000,6.59144513319187,1
925000,7.03242819744231,1
950000,5.762221084094585,1
975000,7.725351183531906,1
1000000,6.7650978254719245,1
1025000,5.6908607599932495,1
1050000,6.9928467565819545,1
1075000,7.926205327499605,1
1100000,7.302318012859177,1
1125000,6.358628440956254,1
1150000,9.204236214677962,1
1175000,6.877055050759219,1
1200000,6.637780325550625,1
1225000,6.604979329120229,1
1250000,6.58057475608169,1
1275000,6.659158828140152,1
1300000,5.616153573755043,1
1325000,6.496630537375846,1
1350000,6.730502703804478,1
1375000,5.949368999083193,1
1400000,7.909392933523948,1
1425000,6.52709244331218,1
1450000,5.648347837943033,1
1475000,6.9863048334820075,1
1500000,6.719141650801575,1
1525000,7.968053656050854,1
1550000,7.229719731593501,1
1575000,9.586314383801458,1
1600000,8.206011132824791,1
1625000,8.86607489157753,1
1650000,6.7674834023223385,1
1675000,8.941309680436099,1
1700000,7.1109828791785095,1
1725000,6.35655786058799,1
1750000,8.277527438847407,1
1775000,7.226015370348636,1
1800000,7.528183859444103,1
1825000,7.627862790863652,1
1850000,8.13892114475936,1
1875000,7.592137353201707,1
1900000,7.685562651052455,1
1925000,8.403303376118675,1
1950000,7.998728630354866,1
1975000,9.701192686340303,1
2000000,6.750870381599502,1
2025000,7.509263581022718,1
2050000,7.153462661833897,1
2075000,6.027071929452291,1
2100000,7.289222917420062,1
2125000,7.220678476359971,1
2150000,6.586835256013911,1
2175000,6.059694876716388,1
2200000,6.2398218225911855,1
2225000,7.0094794600917485,1
2250000,6.766369406446432,1
2275000,7.524769339775576,1
2300000,8.250930366926298,1
2325000,8.186550040505804,1
2350000,7.047826122200083,1
2375000,8.194406190569989,1
2400000,8.262574939041457,1
2425000,8.551717114612613,1
2450000,8.250935803331242,1
2475000,6.4195836010738505,1
2500000,10.681736515396109,1
2525000,6.759741845639866,1
2550000,7.343344964824754,1
2575000,9.090425524862685,1
2600000,6.890973614174382,1
2625000,8.237107568477523,1
2650000,8.648598510211915,1
2675000,8.364504473805884,1
2700000,6.837528806790128,1
2725000,7.5374231664323315,1
2750000,8.41791518845669,1
2775000,7.478687878245853,1
2800000,7.48957496798766,1
2825000,8.623523964246097,1
2850000,8.566543342938017,1
2875000,7.821633059715692,1
2900000,8.322595425287732,1
2925000,7.732709067216871,1
2950000,7.3679883282023555,1
2975000,8.50979172715461,1
