step,reward,seed
0,5.533611443920061,2
25000,2.865458775635939,2
50000,5.960939759271123,2
75000,3.865536751584019,2
100000,5.958461974433146,2
125000,8.38547568440062,2
150000,7.3628685740244935,2
175000,6.974671997980839,2
200000,5.59788921913015,2
225000,6.822506665271858,2
250000,5.9750930863413245,2
275000,7.972021713409522,2
300000,6.549876390899757,2
325000,6.367471214203194,2
350000,5.157437424137641,2
375000,5.232261619419043,2
400000,7.1512617436707995,2
425000,7.196535464672832,2
450000,4.922982929015066,2
475000,6.408550669121864,2
500000,7.167869052500182,2
525000,7.259787725068376,2
550000,7.010459279968413,2
575000,5.513517190555323,2
600000,8.032554751647478,2
625000,7.558991839642725,2
650000,7.697829081550428,2
675000,7.655394254447145,2
700000,7.101620150790612,2
725000,6.183672026309401,2
750000,7.639933025739107,2
775000,9.08673915160007,2
800000,7.650825470527948,2
825000,5.764102054511908,2
850000,5.082083363962852,2
875000,5.992060079604821,2
900000,7.036117693776315,2
925000,5.733821969377438,2
950000,6.072843750572058,2
975000,7.838629766158002,2
1000000,6.017530371393334,2
1025000,7.030227412753119,2
1050000,5.999258885102129,2
1075000,5.506559955156577,2
1100000,7.2352320412603435,2
1125000,7.606840843505621,2
1150000,7.14733857278047,2
1175000,9.368541801843982,2
1200000,5.92253680820541,2
1225000,5.563518035451851,2
1250000,5.965904376114354,2
1275000,6.225445107979171,2
1300000,6.809228835840486,2
1325000,8.522705689622509,2
1350000,5.783280757826045,2
1375000,8.116985535615875,2
1400000,7.815641955214929,2
1425000,5.708627248011373,2
1450000,6.609081667417338,2
1475000,7.23810637163957,2
1500000,7.28192183509329,2
1525000,6.803692599381115,2
1550000,6.883371770123337,2
1575000,6.514488357651388,2
1600000,7.11978137990215,2
1625000,5.194700355841035,2
1650000,5.846456122487222,2
1675000,7.390826320215472,2
1700000,7.081583713162705,2
1725000,7.170051809868933,2
1750000,7.164447438806472,2
1775000,7.797660843002698,2
1800000,6.389864695504164,2
1825000,7.085931024515101,2
1850000,7.334970052497631,2
1875000,7.69695222907122,2
1900000,7.53075054801193,2
1925000,8.091719675462485,2
1950000,8.059156387643917,2
1975000,7.82713750717686,2
2000000,7.775341380038769,2
2025000,5.658996507598817,2
2050000,6.391581056132911,2
2075000,4.231896194576575,2
2100000,7.215152444362327,2
2125000,6.276829397954534,2
2150000,8.28570800365694,2
2175000,7.662964508385988,2
2200000,7.791537089524891,2
2225000,6.972835974846127,2
2250000,7.223579433489955,2
2275000,9.033930821511785,2
2300000,7.057930052498458,2
2325000,6.89205093313876,2
2350000,7.351831655660385,2
2375000,8.384115976843225,2
2400000,7.270731166055134,2
2425000,4.625362593530461,2
2450000,5.5330002306117745,2
2475000,7.327480552263213,2
2500000,7.303051664842682,2
2525000,6.5692088626256195,2
2550000,6.760185354906322,2
2575000,10.933834568925624,2
2600000,8.406222057893373,2
2625000,6.961063313873067,2
2650000,6.919791942804856,2
2675000,7.656219249441731,2
2700000,7.199231822941042,2
2725000,7.852811738014675,2
2750000,6.857259598430643,2
2775000,8.508813969515966,2
2800000,7.550828218256115,2
2825000,5.938230742416981,2
2850000,5.657554336300639,2
2875000,6.270809112824818,2
2900000,5.9260794611036145,2
2925000,7.19847443312081,2
2950000,7.594733370610358,2
2975000,8.27843142944227,2
3000000,9.218066505729556,2
