step,reward,seed
0,5.3547749760247205,2
25000,3.1919600265632786,2
50000,5.161607922586067,2
75000,3.624181166872996,2
100000,5.516880386954541,2
125000,6.528819380864685,2
150000,6.215816086421095,2
175000,6.044943554436082,2
200000,4.952609846592939,2
225000,6.81412061545289,2
250000,6.473557763399107,2
275000,7.92368539764192,2
300000,6.001231136866769,2
325000,6.030999812162911,2
350000,4.770479205215967,2
375000,5.277794036989465,2
400000,6.900584473245653,2
425000,7.030663182573487,2
450000,4.815732728247128,2
475000,6.7286460873773235,2
500000,6.766552687881324,2
525000,6.887812471773353,2
550000,7.090526904226978,2
575000,4.769351134072826,2
600000,6.511009156605621,2
625000,6.730655368444415,2
650000,8.19527375850657,2
675000,7.401692126606896,2
700000,7.690837806755846,2
725000,5.906203913880457,2
750000,7.916036681984255,2
775000,7.444217487146888,2
800000,6.495056032082205,2
825000,6.359618327551694,2
850000,5.30838757332011,2
875000,7.083768893418721,2
900000,7.144560271119092,2
925000,5.574588640748892,2
950000,6.373534297788787,2
975000,8.024433708639773,2
1000000,6.349407031049625,2
1025000,6.622740085184273,2
1050000,6.400304422058208,2
1075000,5.694832254672673,2
1100000,7.802719618669899,2
1125000,7.907425621945369,2
1150000,7.008461836464522,2
1175000,8.282625217756879,2
1200000,6.662430523148697,2
1225000,7.514353142157054,2
1250000,6.105636553395667,2
1275000,6.941768279209581,2
1300000,7.711860819563448,2
1325000,10.04804030296276,2
1350000,6.120548321560843,2
1375000,8.480901287932488,2
1400000,7.951436539891108,2
1425000,5.700089980603385,2
1450000,7.737481586560092,2
1475000,7.716883598839248,2
1500000,6.4962126026742055,2
1525000,7.182601754962714,2
1550000,7.6736157433679635,2
1575000,7.3079886835683805,2
1600000,8.101092687497715,2
1625000,5.515155820559623,2
1650000,5.958117087984247,2
1675000,7.401786877770059,2
1700000,6.805909365710048,2
1725000,7.81618951034619,2
1750000,7.937102949045043,2
1775000,8.446234362250275,2
1800000,6.626701014453348,2
1825000,8.186150099449808,2
1850000,7.80216196677037,2
1875000,8.152172197535943,2
1900000,8.021389983868309,2
1925000,8.89029833011024,2
1950000,7.545758010769769,2
1975000,7.617538779156519,2
2000000,7.18733409711299,2
2025000,6.787653261446543,2
2050000,8.336076355965435,2
2075000,5.035300150946099,2
2100000,8.000825327446254,2
2125000,6.445729955700251,2
2150000,8.547209461308265,2
2175000,8.759513923383771,2
2200000,7.702695922250174,2
2225000,6.59799414385355,2
2250000,7.331402703837452,2
2275000,8.456680539811861,2
2300000,9.131791802563843,2
2325000,7.97428971796693,2
2350000,8.020167613420488,2
2375000,9.436166048580679,2
2400000,8.49455563084267,2
2425000,6.322175198513598,2
2450000,6.180676964860735,2
2475000,8.15581093719287,2
2500000,8.028557848297337,2
2525000,7.138452028064883,2
2550000,7.2759836100207895,2
2575000,10.57860251469978,2
2600000,8.71716872437042,2
2625000,6.768452122010276,2
2650000,7.985253870683373,2
2675000,8.950940022440623,2
2700000,6.7698029007478855,2
2725000,8.262868187283335,2
2750000,7.730496488127765,2
2775000,8.717339745495448,2
2800000,9.206516614213957,2
2825000,6.797322448507666,2
2850000,8.699651919592812,2
2875000,8.151863004826208,2
2900000,5.753086359567549,2
2925000,7.851623643123197,2
2950000,7.227430482521397,2
2975000,9.339038810917756,2
3000000,8.333468572966714,2
